,User_Name,Twitter_Name,Location,Bio,Tweet,city_police,media,Language,Tweet_Link,is_Retweeted,Original_Tweet_by,Hashtags,User_Mentions,tweet_date,tweet_time
168,Shesh,shesha_av,"ಜಂಬೂದ್ವೀಪೆ, ಭರತಖಂಡೆ...",ಹೆಮ್ಮೆಯ ಹಿಂದು!!,@mechirubhat @kumarkiran84 @BlrCityPolice @hd_kumaraswamy Oh it's a known thing.. They will blame modi..,Bengaluru,[],en,https://twitter.com/statuses/1138994411063218177,no,NA,[],"['BlrCityPolice', 'hd_kumaraswamy', 'kumarkiran84', 'mechirubhat']",Jun-13-2019,02:20:03
169,Shesh,shesha_av,"ಜಂಬೂದ್ವೀಪೆ, ಭರತಖಂಡೆ...",ಹೆಮ್ಮೆಯ ಹಿಂದು!!,"RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138994266649161729,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-13-2019,02:19:29
170,Shovon Banerjee,shovonbanerjee,"Bengaluru, India","Dreamer . Doer . Believer Full of life.... Loves to travel, eat & chat.Crazy about cricket & photography. ....",@BlrCityPolice every morning since this Monday this is the situation of the Bannerghatta Road. This is the condition at 07:30am. Please do take some measures to clear the traffic as it gets really difficult to commute. https://t.co/PbvRxXzkp8,Bengaluru,['https://twitter.com/shovonbanerjee/status/1138994089829969920/photo/1'],en,https://twitter.com/statuses/1138994089829969920,no,NA,[],['BlrCityPolice'],Jun-13-2019,02:18:47
171,Sampath Ramanujam,SampathRamanuja,Bangalore,"Chairman, Anvaya Foundation | Founder, Zest Pedal | Facebook: @AnvayaFoundation | @ZestPedal | Twitter:@AnvayaNGO",@oswaldsunilm @helpgnrgarden @BBMP_MAYOR @bbmpcommr @BBMPCOMM @tv9kannada @NEWS9 @timesofindia @the_hindu @BPACofficial @AlumniBclip @BlrCityPolice @WFRising @CMofKarnataka @DrParameshwara @preejap13 @IndianExpress @BangaloreMirror @MirrorNow Issue resolved now! https://t.co/Z570vpvGop,Bengaluru,['https://twitter.com/SampathRamanuja/status/1138994088860979202/photo/1'],en,https://twitter.com/statuses/1138994088860979202,no,NA,[],"['helpgnrgarden', 'NEWS9', 'the_hindu', 'BlrCityPolice', 'BBMPCOMM', 'bbmpcommr', 'oswaldsunilm', 'BBMP_MAYOR', 'IndianExpress', 'WFRising', 'MirrorNow', 'BangaloreMirror', 'timesofindia', 'CMofKarnataka', 'DrParameshwara', 'BPACofficial', 'tv9kannada', 'preejap13', 'AlumniBclip']",Jun-13-2019,02:18:46
172,vinay,PonnaiVinay,India,I am a buddha follower,"@BlrCityPolice i am from bangalore only ,when we give information about illegal business ,how we will appreciate",Bengaluru,[],en,https://twitter.com/statuses/1138993694755835905,no,NA,[],['BlrCityPolice'],Jun-13-2019,02:17:12
173,Mani Rayaprolu,ManiRayaprolu,"Bengaluru, India","Aviation Evangelist ! Planes , Cars, Anything mechanical, VTECDriver...",@blrcitytraffic @BlrCityPolice @micolyttrfps @acpsetraffic And today it's the road near Elgin... Been in one place for 20 minutes...,Bengaluru,[],en,https://twitter.com/statuses/1138991240890834944,no,NA,[],"['blrcitytraffic', 'BlrCityPolice', 'micolyttrfps', 'acpsetraffic']",Jun-13-2019,02:07:27
174,Thousif Ahmed,TAhmedkp,Pearl City,Government and Politics,@sanghashakthi @mechirubhat @ashokepandit @BlrCityPolice @hd_kumaraswamy Hamare miya ki galti 😂😂😂 https://t.co/CeSrmOrzWt,Bengaluru,['https://twitter.com/TAhmedkp/status/1138988352915427328/photo/1'],tr,https://twitter.com/statuses/1138988352915427328,no,NA,[],"['sanghashakthi', 'BlrCityPolice', 'mechirubhat', 'ashokepandit', 'hd_kumaraswamy']",Jun-13-2019,01:55:59
175,Rajan Ravindranath,builderman82,"Bengaluru, India",😁,RT @raghavendrasun: @isarah1234 @CMofKarnataka @BlrCityPolice They are not sleeping but pretending to be awake. What is the fate of normal…,Bengaluru,[],en,https://twitter.com/statuses/1138983879551856640,yes,raghavendrasun,[],"['isarah1234', 'raghavendrasun', 'CMofKarnataka', 'BlrCityPolice']",Jun-13-2019,01:38:12
176,GoodNewzIndia,GoodNewzIndia,,"We are the First News Aggregator in India and the World to broadcast just #GoodNews. Read Good, Hear Good, and Speak Good to Feel Good Always!",@hd_kumaraswamy @CMofKarnataka @blrcitytraffic @BlrCityPolice This tempo traveller from #BasaveshwaraTravels was honking continuously on a busy Infantry Road Bangalore yesterday. When questioned he tried to corner the commuters. Please take action. Bus No is #KA02AA0206 https://t.co/dgsyplFH3F,Bengaluru,['https://twitter.com/GoodNewzIndia/status/1138979237539352578/photo/1'],en,https://twitter.com/statuses/1138979237539352578,no,NA,"['KA02AA0206', 'BasaveshwaraTravels']","['blrcitytraffic', 'BlrCityPolice', 'CMofKarnataka', 'hd_kumaraswamy']",Jun-13-2019,01:19:46
177,Prasanna Kumar v,vprasanna1977,Bangalore,,RT @iim_Kash: @CMofKarnataka @BlrCityPolice @hd_kumaraswamy @KarnatakaVarthe @DrParameshwara @TimesNow @dreamzgkinfra @dreamzgkfraud00 @CMo…,Bengaluru,[],und,https://twitter.com/statuses/1138978500029820928,yes,iim_Kash,[],"['TimesNow', 'KarnatakaVarthe', 'BlrCityPolice', 'dreamzgkfraud00', 'hd_kumaraswamy', 'dgpcidkarnataka', 'iim_Kash', 'CMofKarnataka', 'DrParameshwara', 'dreamzgkinfra']",Jun-13-2019,01:16:50
178,Prasanna Kumar v,vprasanna1977,Bangalore,,RT @iim_Kash: @CMofKarnataka @BlrCityPolice @hd_kumaraswamy @KarnatakaVarthe @DrParameshwara But sir what about the pending similar and lar…,Bengaluru,[],en,https://twitter.com/statuses/1138978486033403904,yes,iim_Kash,[],"['TimesNow', 'KarnatakaVarthe', 'BlrCityPolice', 'dreamzgkfraud00', 'hd_kumaraswamy', 'iim_Kash', 'CMofKarnataka', 'DrParameshwara', 'dreamzgkinfra']",Jun-13-2019,01:16:46
179,Chowkidar Ajish,ajishtmohan,Bangalore,ModiAgain,"RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138974369609158657,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-13-2019,01:00:25
180,Kiran Mishra #HAN MAI CHOKIDAAR HUN  #NAMO AGAIN,KiranMi96497265,"Bengaluru South, India",Fight for justice.. Dreamz infra India limited victim fight for justice.. We will win we have to win.. Jai hind.. Proud be a Indian..,"RT @isarah1234: @CMofKarnataka Wowww, the police protected him, otherwise he wud nt have survived fr so long. Is @BlrCityPolice sleeping? W…",Bengaluru,[],en,https://twitter.com/statuses/1138971904381865984,yes,isarah1234,[],"['isarah1234', 'BlrCityPolice', 'CMofKarnataka']",Jun-13-2019,00:50:37
181,Kiran Mishra #HAN MAI CHOKIDAAR HUN  #NAMO AGAIN,KiranMi96497265,"Bengaluru South, India",Fight for justice.. Dreamz infra India limited victim fight for justice.. We will win we have to win.. Jai hind.. Proud be a Indian..,RT @raghavendrasun: @isarah1234 @CMofKarnataka @BlrCityPolice They are not sleeping but pretending to be awake. What is the fate of normal…,Bengaluru,[],en,https://twitter.com/statuses/1138971891517992960,yes,raghavendrasun,[],"['isarah1234', 'raghavendrasun', 'CMofKarnataka', 'BlrCityPolice']",Jun-13-2019,00:50:34
182,Dr. Srilatha Bhargava,DrSrilathaBhar1,"Tokyo-to, Japan","Founder CEO- SpotEd Japan, Educationist, Proud Bharatiya,                  My retweets are not endorsements #MainBhiChowkidar","RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138970739778809858,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-13-2019,00:46:00
183,Great India,GreatIn58317225,,,@mechirubhat @BlrCityPolice @hd_kumaraswamy This is the reality of muslim leaders.,Bengaluru,[],en,https://twitter.com/statuses/1138953351586955264,no,NA,[],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-12-2019,23:36:54
184,Great India,GreatIn58317225,,,"RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138953193319149568,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-12-2019,23:36:16
185,Pracheta Athani,OsdAthani,"Haridwaar, Acharya kulam","Studied Samsrkrita vyakarana from Sri Acharya Pradyumnaji and now staying in his Gurukula, run by our all beloved Sri Raamdevji Maharaj with my beloved wife.","@hwnewsnetwork Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru International Airport in Emirates flight seat no.1A on 8th June.
But @BlrCityPolice have no clue of him at all.
This is the Situation in @hd_kumaraswamy's state",Bengaluru,[],en,https://twitter.com/statuses/1138944305056239617,no,NA,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'hwnewsnetwork']",Jun-12-2019,23:00:57
186,Pracheta Athani,OsdAthani,"Haridwaar, Acharya kulam","Studied Samsrkrita vyakarana from Sri Acharya Pradyumnaji and now staying in his Gurukula, run by our all beloved Sri Raamdevji Maharaj with my beloved wife.","RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138944098667130880,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-12-2019,23:00:08
187,Alok Bhawsinka,alok_bhawsinka,Bangalore ,I am a software engineer working in middle level mnc.,"@UPI_NPCI Got Fraud calls 4m 6291905355, claiming as admin Team From @GooglePayIndia &amp; @UPI_NPCI. Asking cc details to authenticate before processing refund. @TRAI  @DoT_India @CyberDost  @cybercrimecid  @Cybercellindia @HMOIndia @BlrCityPolice @PMOIndia  @RBI  @IDBI_Bank",Bengaluru,[],en,https://twitter.com/statuses/1138923178011402240,no,NA,[],"['IDBI_Bank', 'CybercrimeCID', 'DoT_India', 'RBI', 'UPI_NPCI', 'CyberDost', 'BlrCityPolice', 'Cybercellindia', 'GooglePayIndia', 'TRAI', 'PMOIndia', 'HMOIndia']",Jun-12-2019,21:37:00
188,Md Taufiqul Haque,MdTaufiqulHaque,"Bengaluru, India","I always know what I'm doing, 50% of the times.",@BlrCityPolice just saw 3 cops riding on one motorbike. None of them had a helmet on. This was in the Madiwala vegetable market area. The cops where most probably from the Madiwala police station. Couldn't get a photograph.,Bengaluru,[],en,https://twitter.com/statuses/1138919568607342592,no,NA,[],['BlrCityPolice'],Jun-12-2019,21:22:39
189,Ăwşøm ÃŁí,irfanali3059,"Bengaluru South, India",,"@CmSiddramaiah4
@ArshadRizwan
 @BlrCityPolice

Dear sir
please look into farud of IMA Jewellery Bangalore Scam . we want justice we lost money please help us 
https://t.co/VO5TYyxhKZ",Bengaluru,['https://twitter.com/prashanthEk/status/1138375961576058881/photo/1'],en,https://twitter.com/statuses/1138890262439006208,no,NA,[],"['BlrCityPolice', 'CmSiddramaiah4', 'ArshadRizwan']",Jun-12-2019,19:26:12
190,Nayan Sinha,nayan_sinha08,"Irving, TX",,"RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138889532961697792,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-12-2019,19:23:18
191,Subhasis Pramanik,subhasis05,"Purba Barisha, Kolkata",,Sir @BlrCityPolice @CPBlr finally it is resolved.,Bengaluru,[],en,https://twitter.com/statuses/1138888706109034496,no,NA,[],"['BlrCityPolice', 'CPBlr']",Jun-12-2019,19:20:01
192,Shivaraja HB,HbShivaraja,"Bengaluru South, India",,@BlrCityPolice https://t.co/zgJLzlahgT,Bengaluru,['https://twitter.com/HbShivaraja/status/1138877699349307398/photo/1'],und,https://twitter.com/statuses/1138877699349307398,no,NA,[],['BlrCityPolice'],Jun-12-2019,18:36:17
193,Aum Changappa,AUMChangappa,"Bengaluru, India",😇,"RT @AUMChangappa: @CPBlr Sir, Looks like even the @BlrCityPolice is not interested. It's been so long that I have tweeted asking for Help.…",Bengaluru,[],en,https://twitter.com/statuses/1138875524065910784,yes,AUMChangappa,[],"['CPBlr', 'AUMChangappa', 'BlrCityPolice']",Jun-12-2019,18:27:38
194,The Monk,pavan1f,"Bengaluru South, India",Mech Engineer • Ashok Leyland • Admin • ಯೌವನದ ಸನ್ಯಾಸಿ • ನಗುವಿನ ಸಿಹಿ ಹಂಚಲು ನಗುವನ್ನು ಹುಡುಕುತಿರುವವ • Timepsassಗೆ ಬರೆಯುವವ • insta/fb @pavan1f,"RT @mechirubhat: Mansoor Khan, cheating thousands of Muslims in #Bengaluru by collecting almost ₹1000Crore, flew to Dubai frm Bengaluru Int…",Bengaluru,[],en,https://twitter.com/statuses/1138868033751928832,yes,mechirubhat,['Bengaluru'],"['BlrCityPolice', 'hd_kumaraswamy', 'mechirubhat']",Jun-12-2019,17:57:53
195,Umme sarah,isarah1234,,,@CMofKarnataka @BlrCityPolice https://t.co/1CheW02mLV,Bengaluru,[],und,https://twitter.com/statuses/1138861200467349508,no,NA,[],"['BlrCityPolice', 'CMofKarnataka']",Jun-12-2019,17:30:43
196,The Bengal Org,thebengalorg,"Kolkata, India",An organization of eminent personalities and opinionated leaders from various segments of society of the state of West Bengal.,"RT @PronamKolkata: A Health check up programme will be held on Thursday , 13th June’19 
organizes by @Desunhospital. Total 100 Pronam membe…",Kolkata,[],en,https://twitter.com/statuses/1139093706105950209,yes,PronamKolkata,[],"['Desunhospital', 'KolkataPolice', 'thebengalorg', 'shreecementltd', 'PronamKolkata']",Jun-13-2019,08:54:37
197,Sumana Mahato,sumana_mahato,"Shibpur, India","IIESTian... Computer Engineer to be❤️ 
She's more soul than skin🔥","RT @prasunmaitra: After death of Md Sayeed (85), who was brought in an critical condition, kins of the patients ransacked NRS Hospital in K…",Kolkata,[],en,https://twitter.com/statuses/1139093034505625601,yes,prasunmaitra,[],"['KolkataPolice', 'MamataOfficial', 'prasunmaitra']",Jun-13-2019,08:51:57
198,Sumana Mahato,sumana_mahato,"Shibpur, India","IIESTian... Computer Engineer to be❤️ 
She's more soul than skin🔥","RT @DebjaniBhatta20: This is how a group of Jihadis have attacked doctors of NRS MEDICAL COLLEGE &amp; HOSPITAL,Kolkata, yesterday night after…",Kolkata,[],en,https://twitter.com/statuses/1139092897024712706,yes,DebjaniBhatta20,[],"['DebjaniBhatta20', 'KolkataPolice']",Jun-13-2019,08:51:24
199,barun kumar,kleptomanic,kolkata,,"RT @Tulip211999: Ik CWC19 is going on but........
Situation getting out of control in Medical Colleges of West Bengal. Stone pelting and ac…",Kolkata,[],en,https://twitter.com/statuses/1139092321784422400,yes,Tulip211999,['Savethedoctors'],"['TimesNow', 'Tulip211999', 'KolkataPolice', 'navikakumar', 'PMOIndia']",Jun-13-2019,08:49:07
200,SubhodeepChatjee,SubhodeepChatj1,,,@Imon62032316 @CabipoolKOL @bidhannagarpc @KolkataPolice I think it should be other way around,Kolkata,[],en,https://twitter.com/statuses/1139091759756075008,no,NA,[],"['bidhannagarpc', 'Imon62032316', 'CabipoolKOL', 'KolkataPolice']",Jun-13-2019,08:46:53
201,barun kumar,kleptomanic,kolkata,,RT @Oishi_001: The doctors in West Bengal only demand their workplace protection &amp; Justice for Dr. Paribaha Mukherjee. The condition here i…,Kolkata,[],en,https://twitter.com/statuses/1139091550816747520,yes,Oishi_001,"['NRSMedicalCollege', 'Savethedoctors']","['narendramodi', 'KolkataPolice', 'MamataOfficial', 'Oishi_001', 'PMOIndia']",Jun-13-2019,08:46:03
202,Swarnab Ghosh,swarnabghosh,India,Socially and politically conscious individual with some common sense and empathy for the less privileged.,"RT @rudranilblue: This is how @BJP4Bengal is destroying democracy in Bengal.

The hired goons of BJP attacked @KolkataPolice today. These a…",Kolkata,[],en,https://twitter.com/statuses/1139091210411184129,yes,rudranilblue,[],"['KolkataPolice', 'rashtrapatibhvn', 'rudranilblue', 'BJP4Bengal']",Jun-13-2019,08:44:42
203,Mohit Kumar Sinha,mohit0001sinha,,,In case @KolkataPolice are still not able to find the people who all created the issue. Please find the photo attached below. We need @MamataOfficial to address in favor of our hard working doctors and make a law regarding violence against doctors in West Bengal.🙏 #standwithNRS https://t.co/PCWQGJxgkt,Kolkata,['https://twitter.com/mohit0001sinha/status/1139088992983494657/photo/1'],en,https://twitter.com/statuses/1139088992983494657,no,NA,['standwithNRS'],"['KolkataPolice', 'MamataOfficial']",Jun-13-2019,08:35:53
204,Daimei Chunchamlunglu,DChuncham,"New Delhi, India",Future adventurer. Present free loader to my parents. Soft JYP stan! 👩‍⚕️,"RT @Dr_Md_Arman_Ali: Respected sir , 
The Bengal is burning,  not by the fire of flame but by the fire of silence. 
The silence of West Ben…",Kolkata,[],en,https://twitter.com/statuses/1139086457404964864,yes,Dr_Md_Arman_Ali,"['SaveTheDoctors', 'SaveTheSaviour', 'standwithNRS']","['KolkataPolice', 'rashtrapatibhvn', 'MamataOfficial', 'PMOIndia', 'Dr_Md_Arman_Ali']",Jun-13-2019,08:25:49
205,Sayan Sarkar,tony_luffy24,"Kolkata, India",,RT @poulomir94: @soumak_das @Drpoojachakrab3 @dr_gct @PMOIndia @drharshvardhan @MoHFW_INDIA @KolkataPolice Fear'sbeing inculcated as per th…,Kolkata,[],en,https://twitter.com/statuses/1139084188244561920,yes,poulomir94,[],"['soumak_das', 'KolkataPolice', 'dr_gct', 'Drpoojachakrab3', 'poulomir94', 'drharshvardhan', 'PMOIndia', 'MoHFW_INDIA']",Jun-13-2019,08:16:48
206,Sourav ghosh,ghoshsourav344,,,"RT @Dr_Md_Arman_Ali: Respected sir , 
The Bengal is burning,  not by the fire of flame but by the fire of silence. 
The silence of West Ben…",Kolkata,[],en,https://twitter.com/statuses/1139083344048775168,yes,Dr_Md_Arman_Ali,"['SaveTheDoctors', 'SaveTheSaviour', 'standwithNRS']","['KolkataPolice', 'rashtrapatibhvn', 'MamataOfficial', 'PMOIndia', 'Dr_Md_Arman_Ali']",Jun-13-2019,08:13:27
207,Dr Veena santhanum,crazyvein,India,"Doctor, music enthusiast, mother, 
An eye surgeon who has an 'eye' for all things unusual!!!",RT @Oishi_001: The doctors in West Bengal only demand their workplace protection &amp; Justice for Dr. Paribaha Mukherjee. The condition here i…,Kolkata,[],en,https://twitter.com/statuses/1139083339472736256,yes,Oishi_001,"['NRSMedicalCollege', 'Savethedoctors']","['narendramodi', 'KolkataPolice', 'MamataOfficial', 'Oishi_001', 'PMOIndia']",Jun-13-2019,08:13:25
208,ROHIT KUMAR,rohit_3537,"Kolkata, India",POST DOCTRAL TRAINEE IN DEPT OF CARDIOLOGY AT R G KAR MEDICAL COLLEGE &HOSPITAL,RT @Oishi_001: The doctors in West Bengal only demand their workplace protection &amp; Justice for Dr. Paribaha Mukherjee. The condition here i…,Kolkata,[],en,https://twitter.com/statuses/1139083161776795648,yes,Oishi_001,"['NRSMedicalCollege', 'Savethedoctors']","['narendramodi', 'KolkataPolice', 'MamataOfficial', 'Oishi_001', 'PMOIndia']",Jun-13-2019,08:12:43
209,Venk-E,cosmovenky,Earth,"Creative and curious explorer.
Tech Geek, Science nerd, Astrophile, Gamer and Pro wrestling geek.
On a path to a big breakthrough.",@pokershash @PrasadKarwa @MamataOfficial @KolkataPolice care to respond?,Kolkata,[],en,https://twitter.com/statuses/1139081907751153664,no,NA,[],"['KolkataPolice', 'PrasadKarwa', 'MamataOfficial', 'pokershash']",Jun-13-2019,08:07:44
